asset_id,glossary_name,term_name,display_name,description,logical_data_type,status,synonyms,domain_values,notes
e164a028-7a96-4693-b903-93bf1605962b,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Creditor Organization BIC,Euro Payment Transaction Ultimate Creditor Organization BIC,The BIC of the organisation of the ultimate creditor of the europayment transaction.,A11,Approved,EUR_PYMT_TXN_ULT_CRDR_ORG_BIC|TRN_ULTMTCDTR_ID_ORGID_ANYBIC,BICDIR2018_V1,Not used by bank.
157f3cdf-72fa-4a63-b94c-a7620b42ec9f,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Creditor Postal Address Country Code,Euro Payment Transaction Ultimate Creditor Postal Address Country Code,The ISO char 2 country code of the country of the postal address of the ultimate creditor within the euro payment transaction.,A2,Approved,EUR_PYMT_TXN_ULT_CRDR_PST_ADDR_CTY_CODE|TRN_ULTMTCDTR_PSTLADR_CTRY,ISO 3166 Country Code,
2fed705f-8c94-4839-8c5b-d0cf758e90a6,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Creditor Postal Address Line 1,Euro Payment Transaction Ultimate Creditor Postal Address Line 1,The 1st line of the postal address of the ultimate creditor within the euro payment transaction.,A70,Approved,EUR_PYMT_TXN_ULT_CRDR_PST_ADDR_LN_1|TRN_ULTMTCDTR_PSTLADR_ADRLINE1,,
df2e48ec-1901-4dcb-bfe8-40767cfb0f87,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Creditor Postal Address Line 2,Euro Payment Transaction Ultimate Creditor Postal Address Line 2,The 2nd line of the postal address of the ultimate creditor within the euro payment transaction.,A70,Approved,EUR_PYMT_TXN_ULT_CRDR_PST_ADDR_LN_2|TRN_ULTMTCDTR_PSTLADR_ADRLINE2,,
aa9896b4-4544-4e38-88c7-f548821a6f69,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Creditor Postal Address Line 3,Euro Payment Transaction Ultimate Creditor Postal Address Line 3,The 3rd line of the postal address of the ultimate creditor within the euro payment transaction.,A70,Approved,EUR_PYMT_TXN_ULT_CRDR_PST_ADDR_LN_3|TRN_ULTMTCDTR_PSTLADR_ADRLINE3,,
42872781-2c38-4427-bf7a-9ffd41ee08a1,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Creditor Postal Address Line 4,Euro Payment Transaction Ultimate Creditor Postal Address Line 4,The 4th line of the postal address of the ultimate creditor within the euro payment transaction.,A70,Approved,EUR_PYMT_TXN_ULT_CRDR_PST_ADDR_LN_4|TRN_ULTMTCDTR_PSTLADR_ADRLINE4,,
2eea9cbd-df55-417e-829a-932476ab526c,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Creditor Postal Address Line 5,Euro Payment Transaction Ultimate Creditor Postal Address Line 5,The 5th line of the postal address of the ultimate creditor within the euro payment transaction.,A70,Approved,EUR_PYMT_TXN_ULT_CRDR_PST_ADDR_LN_5|TRN_ULTMTCDTR_PSTLADR_ADRLINE5,,
d0181554-30a3-440b-814c-a719d4810e4e,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Creditor Postal Address Line 6,Euro Payment Transaction Ultimate Creditor Postal Address Line 6,The 6th line of the postal address of the ultimate creditor within the euro payment transaction.,A70,Approved,EUR_PYMT_TXN_ULT_CRDR_PST_ADDR_LN_6|TRN_ULTMTCDTR_PSTLADR_ADRLINE6,,
1e777b04-be31-4f05-a7cf-967c4e3c8ba6,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Creditor Postal Address Line 7,Euro Payment Transaction Ultimate Creditor Postal Address Line 7,The 7th line of the postal address of the ultimate creditor within the euro payment transaction.,A70,Approved,EUR_PYMT_TXN_ULT_CRDR_PST_ADDR_LN_7|TRN_ULTMTCDTR_PSTLADR_ADRLINE7,,
01985b22-08fd-7657-a996-2970a0443d4b,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Creditor Private Other Id,Euro Payment Transaction Ultimate Creditor Private Other Id,The other private identification of the ultimate creditor of a euro payment transaction.,A35,Approved,TRN_UltmtCdtr_Id_PrvtId_Othr_Id,,Unspecified ID not being Date and Place of Birth.
01985b22-08fd-7657-a996-2970a0443d4a,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Creditor Private Other Issuer Id,Euro Payment Transaction Ultimate Creditor Private Other Issuer Id,The identfication of the other issuer which issued the private identification of the ultimate creditor of a euro payment transaction.,A35,Approved,TRN_UltmtCdtr_Id_PrvtId_Othr_Issr,,"Other issuer being third party organisation such as a payment intermediary or specialized payment service, rather than a central authority or the ultimate creditor itself."
4e2b989e-2f72-4deb-95a3-7aeeef9d88b6,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Creditor Residential Address Country Code,Euro Payment Transaction Ultimate Creditor Residential Address Country Code,The ISO char 2 country code of the country of the residential address of the ultimate creditor within the euro payment transaction.,A2,Approved,EUR_PYMT_TXN_ULT_CRDR_RSDNT_ADDR_CTY_CODE|TRN_ULTMTCDTR_CTRYOFRES,ISO 3166 Country Code,"If a payment is made to another party, then we call this party the creditor. However, in some cases it can be that this creditor is not the ultimate beneficiary. For example in case of a payment for a debt, and the payment is done to a third party."
01985b22-08fd-7657-a996-2970a0443d54,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Debtor Address Town Name,Euro Payment Transaction Ultimate Debtor Address Town Name,Name of the town of the postal address of the ultimate debtor of  a euro payment transaction.,A35,Approved,TRN_UltmtDbtr_PstlAdr_TwnNm,,
01985b22-08fd-7657-a996-2970a0443d53,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Debtor Contact Details Name,Euro Payment Transaction Ultimate Debtor Contact Details Name,The name of the ultimate debtor contact details of a euro payment transaction.,A70,Approved,TRN_UltmtDbtr_CtctDtls_Nm,,Name being the full name (first and last name).
ab1c675a-04dd-48a4-ad9a-c79391b33246,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Debtor Name,Euro Payment Transaction Ultimate Debtor Name,The name of the ultimate debtor of the euro payment transaction.,A140,Approved,EUR_PYMT_TXN_ULT_DBT_NM|ULDBT_NM,,
01985b22-08fd-7657-a996-2970a0443d4e,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Debtor Organisation LEI,Euro Payment Transaction Ultimate Debtor Organisation LEI,The organisation legal entity identifier (LEI) of the ultimate debtor of a euro payment transaction.,A20,Approved,TRN_UltmtDbtr_Id_OrgId_LEI,,
01985b22-08fd-7657-a996-2970a0443d50,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Debtor Organisation Other Issuer Id,Euro Payment Transaction Ultimate Debtor Organisation Other Issuer Id,The identification of the other issuer that issued the organisation identification of the ultimate debtor of an euro payment transaction.,A35,Approved,TRN_UltmtDbtr_Id_OrgId_Othr_Issr,,"Other issuer being e.g. third party organisations, payment intermediaries, or specialized payment services, rather than a central authority."
f4bc8588-004d-4cb4-94eb-8f5071bf389e,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Debtor Organization BIC,Euro Payment Transaction Ultimate Debtor Organization BIC,The BIC of the organisation of the ultimate debtor of the europayment transaction.,A11,Approved,EUR_PYMT_TXN_ULT_DBTR_ORG_BIC|TRN_ULTMTDBTR_ID_ORGID_ANYBIC,BICDIR2018_V1,Not used by bank.
01985b22-08fd-7657-a996-2970a0443d4f,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Debtor Organization Other Id,Euro Payment Transaction Ultimate Debtor Organization Other Id,The other organisation identification of the ultimate debtor of a euro payment transaction.,A35,Approved,TRN_UltmtDbtr_Id_OrgId_Othr_Id,,Unspecified ID not being LEI or BIC.
00d8947c-7ae1-4af6-979c-6ce3eef96912,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Debtor Postal Address Country Code,Euro Payment Transaction Ultimate Debtor Postal Address Country Code,The ISO char 2 country code of the country of the postal address of the ultimate debtor within the euro payment transaction.,A2,Approved,EUR_PYMT_TXN_ULT_DBT_PST_ADDR_CTY_CODE|TRN_ULTMTDBTR_PSTLADR_CTRY,ISO 3166 Country Code,
9ec6c3b1-272b-4ecb-baa7-f4baf259c4aa,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Debtor Postal Address Line 1,Euro Payment Transaction Ultimate Debtor Postal Address Line 1,The 1st line of the postal address of the ultimate debtor within the euro payment transaction.,A70,Approved,EUR_PYMT_TXN_ULT_DBT_PST_ADDR_LN_1|TRN_ULTMTDBTR_PSTLADR_ADRLINE1,,
b3d005f6-837b-4a11-b24b-9efa351193a7,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Debtor Postal Address Line 2,Euro Payment Transaction Ultimate Debtor Postal Address Line 2,The 2nd line of the postal address of the ultimate debtor within the euro payment transaction.,A70,Approved,EUR_PYMT_TXN_ULT_DBT_PST_ADDR_LN_2|TRN_ULTMTDBTR_PSTLADR_ADRLINE2,,
909866cf-2d5a-4613-882b-96c374604108,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Debtor Postal Address Line 3,Euro Payment Transaction Ultimate Debtor Postal Address Line 3,The 3rd line of the postal address of the ultimate debtor within the euro payment transaction.,A70,Approved,EUR_PYMT_TXN_ULT_DBT_PST_ADDR_LN_3|TRN_ULTMTDBTR_PSTLADR_ADRLINE3,,
f028bc5f-476f-4f10-9429-2f1949d7f915,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Debtor Postal Address Line 4,Euro Payment Transaction Ultimate Debtor Postal Address Line 4,The 4th line of the postal address of the ultimate debtor within the euro payment transaction.,A70,Approved,EUR_PYMT_TXN_ULT_DBT_PST_ADDR_LN_4|TRN_ULTMTDBTR_PSTLADR_ADRLINE4,,
0d3a5672-7fcc-4297-90f6-74e04cd502cb,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Debtor Postal Address Line 5,Euro Payment Transaction Ultimate Debtor Postal Address Line 5,The 5th line of the postal address of the ultimate debtor within the euro payment transaction.,A70,Approved,EUR_PYMT_TXN_ULT_DBT_PST_ADDR_LN_5|TRN_ULTMTDBTR_PSTLADR_ADRLINE5,,
c6c35548-9573-4913-a5e6-fe79df813139,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Debtor Postal Address Line 6,Euro Payment Transaction Ultimate Debtor Postal Address Line 6,The 6th line of the postal address of the ultimate debtor within the euro payment transaction.,A70,Approved,EUR_PYMT_TXN_ULT_DBT_PST_ADDR_LN_6|TRN_ULTMTDBTR_PSTLADR_ADRLINE6,,
ee6a8571-281f-493a-b91e-ef8c3eddf299,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Debtor Postal Address Line 7,Euro Payment Transaction Ultimate Debtor Postal Address Line 7,The 7th line of the postal address of the ultimate debtor within the euro payment transaction.,A70,Approved,EUR_PYMT_TXN_ULT_DBT_PST_ADDR_LN_7|TRN_ULTMTDBTR_PSTLADR_ADRLINE7,,
01985b22-08fd-7657-a996-2970a0443d52,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Debtor Private Other Id,Euro Payment Transaction Ultimate Debtor Private Other Id,The other private identification of the ultimate debtor of a euro payment transaction.,A35,Approved,TRN_UltmtDbtr_Id_PrvtId_Othr_Id,,Unspecified ID not being Date of Birth or BIC.
01985b22-08fd-7657-a996-2970a0443d51,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Debtor Private Other Issuer Id,Euro Payment Transaction Ultimate Debtor Private Other Issuer Id,The identfication of the other issuer which issued the private identification of the ultimate debtor of a euro payment transaction.,A35,Approved,TRN_UltmtDbtr_Id_PrvtId_Othr_Issr,,"Other issuer being third party organisation such as a payment intermediary or specialized payment service, rather than a central authority."
4c8f8507-651f-409b-99e3-8572ef3ddfdb,"Payments, Savings & Investments LDD",Euro Payment Transaction Ultimate Debtor Residential Address Country Code,Euro Payment Transaction Ultimate Debtor Residential Address Country Code,The ISO char 2 country code of the country of the residential address of the ultimate debtor within the euro payment transaction.,A2,Approved,EUR_PYMT_TXN_ULT_DBT_RSDNT_ADDR_CTY_CODE|TRN_ULTMTDBTR_CTRYOFRES,ISO 3166 Country Code,
1c541d46-97eb-4a68-aeb5-c1ba1e8c13d4,"Payments, Savings & Investments LDD",Euro Payment Transaction Unstructured Description,Euro Payment Transaction Unstructured Description,The free format text that is given by the initiating party to the euro payment transaction.,A256,Approved,EUR_PYMT_TXN_UNSTC_DSC|TRN_RMTINF_USTRD1,,"This free text can be extended with information about the processing by the initiating bank and by bank. For normal euro paymetns, maximal 140 positions can be read. For urgent domestic payments, a maximum of 96 positions applies. For world payments, multibank payments and urgent payments, a maximum of 98 positions applies."
c8cce7f5-9d6a-4e65-9c55-45cf0f7caab3,"Payments, Savings & Investments LDD",FATF Not Allowed Party Name,FATF Not Allowed Party Name,The name of an initiating or receiving party that is not allowed according to FATF.,A140,Approved,FATF_NOT_ALW_PARTY_NM,,Example: the name Mickey Mouse is not allowed.
c447a8ac-c05e-434e-a184-84b1e518728a,"Payments, Savings & Investments LDD",General Ledger Financial Entity Bank Code,General Ledger Financial Entity Bank Code,The number of the office to which the financial entity belongs in the General Ledger.,N4,Approved,GL_FNC_ENT_BNK_CODE,Office Administration (Bank Codes),"Only for local banks, the office number is same as the financial entity"
3e00d721-0660-4fa9-9d53-e8f94397f8e7,"Payments, Savings & Investments LDD",General Ledger Financial Entity Code,General Ledger Financial Entity Code,The code in the General ledger under which the bookings concerning the Account agreement is reported,N4,Approved,GL_FNC_ENT_CODE,Profit Centers (FEs),Financial entity is the booking Entity where the contract is held and posted in the General Ledger and reported. It is possible that the contract is (commercially) owned by a different Entity (called off-shore books). Standard GFS functionality is that it can process Multi Legal Entities. A standard Financial entity in GFS is a Reporting entity.
f5a96033-14fe-40e0-9db9-3303a757c769,"Payments, Savings & Investments LDD",General Ledger Financial Entity Operating Unit Description,General Ledger Financial Entity Operating Unit Description,"The description indicating the portfolio, defined by the Financial Entity and underlying Operating Unit in the General Ledger.",A70,Approved,GL_FNC_ENT_OPRG_UNIT_DSC,General Ledger Operating Unit Code (Finance is owner),
df87b050-67f9-4285-a941-7ab04c06bb64,"Payments, Savings & Investments LDD",General Ledger Operating Unit Code,General Ledger Operating Unit Code,The code in the General ledger under which the Account agreement related Profit-loss is managed.,A8,Approved,GL_OPRG_UNIT_CODE,General Ledger Operating Unit Code (Finance is owner),"An Operating Unit is a single commercial area, within Business Unit at the lowest level or physical (incl. back-office) unit within an office. Operating Unit is the level to post the journal (aka booking) entries. The Glossaries provide therefore only journal lines at OU level (= lowest level). Therefore at Operating Unit level a closed balance sheet & profit & loss is present. Operating Units manage own cash accounts with Central Cash Management Operating Unit GT700000 in the same Financial entity."
